RA,ANO,FASE,PEDRA,INDE,IAA,IEG,IPS,IDA,IPV,IAN,DEFASAGEM,GENERO,IDADE,ANO_INGRESSO,PONTO_VIRADA,IPP
RA-64,2023,6,AMETISTA,7.452541667,7.5,9.2,6.89,6.7,7.9625,5.0,-1,Feminino,,2019,,7.34375
RA-48,2023,6,AMETISTA,7.797058333,6.7,8.4,6.26,7.7,7.6275,10.0,0,Feminino,16,2017,,7.65625
RA-109,2023,6,TOPAZIO,8.3184,8.3,9.9,7.52,8.3,8.59,5.0,-1,Masculino,,2021,,8.75
RA-80,2023,6,AMETISTA,7.252275,8.3,8.4,6.89,6.3,7.465,5.0,-1,Feminino,,2017,,7.96875
RA-91,2023,6,AMETISTA,7.42395,10.0,7.4,6.89,7.4,7.4675,5.0,-1,Feminino,,2016,,7.8125
RA-1217,2023,6,AGATA,6.064625,0.0,7.9,5.63,5.9,7.38,5.0,-1,Feminino,17,2023,,7.65625
RA-92,2023,6,AMETISTA,7.375916667,9.6,9.4,5.63,6.7,7.045,5.0,-1,Feminino,,2016,,7.1875
RA-96,2023,6,AMETISTA,7.610791667,9.6,8.9,7.52,6.4,7.84,5.0,-1,Masculino,17,2021,,7.65625
RA-1218,2023,6,AGATA,6.8265,7.5,9.2,5.0,5.3,7.1325,5.0,-1,Masculino,17,2023,,7.5
RA-1219,2023,6,AMETISTA,7.215141667,8.8,6.5,5.63,6.3,7.38,10.0,0,Feminino,,2023,,7.34375
RA-1220,2023,6,AGATA,6.46725,0.0,9.0,5.0,6.8,7.63,5.0,-1,Feminino,17,2023,,7.8125
RA-84,2023,6,AGATA,6.034416667,0.0,8.8,2.52,6.0,7.6725,5.0,-2,Feminino,,2018,,7.8125
RA-99,2023,6,AGATA,6.68045,7.9,8.3,5.63,4.5,7.4225,5.0,-1,Masculino,17,2019,,7.8125
RA-87,2023,6,TOPAZIO,8.6625,7.5,10.0,5.63,9.3,8.385,10.0,0,Masculino,16,2021,,8.125
RA-89,2023,6,AGATA,6.700775,8.3,8.1,5.0,5.1,7.465,5.0,-1,Masculino,17,2021,,7.34375
RA-1221,2023,7,TOPAZIO,8.027466667,9.2,9.1,6.26,8.7,8.09,5.0,-1,Feminino,22,2023,,8.0
RA-27,2023,7,AMETISTA,7.921266667,6.7,7.7,6.89,6.9,8.8825,10.0,0,Masculino,,2016,,8.625
RA-1222,2023,7,AMETISTA,7.026466667,7.1,10.0,5.63,6.8,6.005,5.0,-1,Feminino,,2023,,6.875
RA-32,2023,7,AGATA,6.716666667,0.0,8.2,3.77,7.9,6.8775,10.0,0,Feminino,,2018,,7.375
RA-19,2023,7,AMETISTA,7.710866667,7.9,9.4,5.63,7.8,8.1725,5.0,-1,Feminino,19,2022,,7.75
RA-62,2023,7,AMETISTA,7.610333333,0.0,9.8,6.89,7.5,8.215,10.0,0,Feminino,17,2022,,8.25
RA-1223,2023,7,TOPAZIO,8.187766667,8.8,9.3,5.0,9.0,7.2925,10.0,0,Masculino,,2023,,6.875
RA-38,2023,7,TOPAZIO,8.835333333,9.6,9.7,7.52,7.7,8.8825,10.0,0,Feminino,17,2017,,8.75
RA-1224,2023,7,AMETISTA,7.5524,8.3,9.4,5.0,8.0,7.6325,5.0,-1,Masculino,,2023,,7.125
RA-39,2023,7,TOPAZIO,8.710333333,9.6,9.1,7.52,7.8,8.7575,10.0,0,Feminino,17,2017,,8.75
RA-1225,2023,7,,,7.5,8.52,2.52,6.92,,5.0,-1,Feminino,18,2023,,7.21875
RA-76,2023,7,,,10.0,8.52,2.52,6.92,,10.0,2,Feminino,15,2017,,7.21875
RA-26,2023,7,,,0.0,8.74,7.52,7.08,,5.0,-1,Masculino,,2022,,7.46875
RA-1226,2023,7,,,9.2,8.74,7.52,7.08,,10.0,1,Feminino,,2023,,7.46875
RA-93,2023,7,,,7.9,8.639999999999999,3.14,7.540000000000001,,10.0,1,Feminino,16,2016,,7.3125
RA-119,2023,7,,,6.7,8.52,2.52,6.92,,10.0,2,Feminino,15,2016,,7.21875
RA-1227,2023,7,,,9.2,8.52,2.52,6.92,,10.0,1,Feminino,16,2023,,7.21875
RA-1228,2023,7,,,7.5,8.52,2.52,6.92,,10.0,0,Feminino,17,2023,,7.21875
RA-1229,2023,7,,,8.3,8.74,7.52,7.08,,10.0,1,Feminino,,2023,,7.46875
RA-98,2023,7,,,7.9,8.52,2.52,6.92,,10.0,2,Feminino,15,2017,,7.21875
RA-172,2023,7,,,0.0,9.64,3.77,8.260000000000002,,10.0,2,Feminino,15,2018,,7.6416666666
RA-86,2023,7,,,8.3,9.059999999999999,6.89,7.5200000000000005,,10.0,0,Masculino,,2016,,7.583333333400001
RA-1230,2023,7,,,0.0,8.52,2.52,6.92,,10.0,1,Feminino,16,2021,,7.21875
RA-1231,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,22,2021,,7.555202581154117
RA-1232,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,21,2021,,7.555202581154117
RA-1233,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,22,2021,,7.555202581154117
RA-1234,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1235,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,21,2021,,7.555202581154117
RA-1236,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,21,2021,,7.555202581154117
RA-1237,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1238,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,21,2021,,7.555202581154117
RA-1239,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1240,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,20,2021,,7.555202581154117
RA-1241,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1242,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,19,2021,,7.555202581154117
RA-1243,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1244,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,20,2021,,7.555202581154117
RA-1245,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2021,,7.555202581154117
RA-1246,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,20,2021,,7.555202581154117
RA-1247,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,21,2021,,7.555202581154117
RA-1248,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,20,2021,,7.555202581154117
RA-1249,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2021,,7.555202581154117
RA-1250,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2021,,7.555202581154117
RA-1251,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,20,2021,,7.555202581154117
RA-1252,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1253,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,23,2021,,7.555202581154117
RA-1254,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,19,2021,,7.555202581154117
RA-1255,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2021,,7.555202581154117
RA-1256,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2021,,7.555202581154117
RA-1257,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,18,2021,,7.555202581154117
RA-1258,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,24,2021,,7.555202581154117
RA-1259,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1260,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2021,,7.555202581154117
RA-1261,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1262,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,19,2021,,7.555202581154117
RA-1263,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1264,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1265,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2022,,7.555202581154117
RA-1266,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1267,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,22,2021,,7.555202581154117
RA-1268,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,19,2021,,7.555202581154117
RA-14,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,21,2022,,7.555202581154117
RA-13,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,18,2016,,7.555202581154117
RA-12,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2020,,7.555202581154117
RA-7,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2017,,7.555202581154117
RA-6,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-5,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2016,,7.555202581154117
RA-1,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2016,,7.555202581154117
RA-36,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2019,,7.555202581154117
RA-35,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2019,,7.555202581154117
RA-34,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2016,,7.555202581154117
RA-31,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2019,,7.555202581154117
RA-23,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,1,Masculino,,2021,,7.555202581154117
RA-88,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,18,2021,,7.555202581154117
RA-1269,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2021,,7.555202581154117
RA-49,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2022,,7.555202581154117
RA-1270,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,19,2021,,7.555202581154117
RA-29,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2022,,7.555202581154117
RA-17,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,,2022,,7.555202581154117
RA-21,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Masculino,19,2022,,7.555202581154117
RA-25,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2021,,7.555202581154117
RA-2,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2017,,7.555202581154117
RA-1271,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,18,2021,,7.555202581154117
RA-1272,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1273,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,1,Feminino,17,2023,,7.555202581154117
RA-1274,2023,8,,,,7.945695885118066,6.287129240993354,6.375964235624124,,10.0,0,Feminino,,2021,,7.555202581154117
RA-1275,2024,0,AMETISTA,7.611366666700001,10.002,8.6666666665,6.26,8.0,5.446666667,10.0,0,Masculino,8,2024,,5.625
RA-1276,2024,0,TOPAZIO,8.002866666700001,10.002,9.3333333335,3.76,8.0,7.05,10.0,0,Feminino,8,2024,,7.5
RA-1277,2024,0,AMETISTA,7.952200000100001,10.002,9.0833333335,3.76,8.0,7.046666667,10.0,0,Masculino,8,2024,,7.5
RA-868,2024,0,AMETISTA,7.156366666600001,8.002,9.75,3.76,7.0,7.213333333,5.0,-1,Masculino,8,2023,,6.875
RA-1278,2024,0,QUARTZO,5.444199999900001,9.002,4.1666666665,3.76,7.5,4.173333333,5.0,-1,Masculino,9,2024,,5.0
RA-1279,2024,0,TOPAZIO,8.0822,10.002,10.0,6.26,8.25,7.78,5.0,-1,Feminino,9,2024,,7.5
RA-861,2024,0,TOPAZIO,8.959700000000002,9.502,10.0,7.51,10.0,9.73,5.0,-1,Feminino,9,2023,,8.125
RA-862,2024,0,AMETISTA,7.346677272700001,9.002,8.6136363635,7.51,7.5,6.27,5.0,-2,Masculino,10,2023,,7.1875
RA-1280,2024,0,TOPAZIO,8.152624242500002,10.002,9.5454545455,6.26,8.5,8.336666667,5.0,-1,Masculino,9,2024,,7.5
RA-1281,2024,0,AMETISTA,7.982890909100001,7.918,9.5454545455,6.26,9.25,7.78,5.0,-1,Feminino,9,2024,,7.5
RA-895,2024,0,TOPAZIO,8.2579575757,9.502,9.5454545455,6.26,9.5,8.113333333,5.0,-1,Feminino,9,2023,,7.5
RA-884,2024,0,TOPAZIO,8.0345030302,10.002,8.818181818,6.26,8.75,8.223333333,5.0,-1,Feminino,8,2023,,7.5
RA-1282,2024,0,AMETISTA,7.8769272727000015,9.502,8.1136363635,6.26,9.25,7.89,5.0,-1,Feminino,9,2024,,7.5
RA-889,2024,0,TOPAZIO,8.191290909100001,8.502,9.2954545455,6.26,9.75,8.28,5.0,-1,Masculino,9,2023,,7.5
RA-867,2024,0,AMETISTA,7.583018181800001,9.002,7.409090909,7.51,8.5,7.5,5.0,-1,Masculino,9,2023,,7.5
RA-1283,2024,0,TOPAZIO,8.3033538462,10.002,9.230769231,7.51,9.0,8.28,5.0,-2,Masculino,10,2024,,7.5
RA-891,2024,0,TOPAZIO,8.035957575700001,10.002,9.0454545455,6.26,8.75,8.003333333,5.0,-1,Feminino,10,2023,,7.5
RA-1284,2024,0,TOPAZIO,8.3800152174,9.002,9.347826087,2.51,10.0,7.89,10.0,0,Feminino,8,2024,,7.8125
RA-1012,2024,0,TOPAZIO,8.057128571400002,9.502,9.523809524,2.51,9.75,8.443333333,5.0,-1,Feminino,9,2023,,8.125
RA-1285,2024,0,TOPAZIO,8.156578882000002,10.002,8.830227742999998,2.51,8.0,8.946666667,10.0,0,Feminino,7,2024,,7.5
RA-1286,2024,0,QUARTZO,5.914801966800001,8.002,5.051759834,2.51,7.0,4.61,10.0,0,Masculino,7,2024,,5.3125
RA-1287,2024,0,AMETISTA,7.619650310500001,10.002,9.3064182195,2.51,7.75,8.223333333,5.0,-1,Feminino,8,2024,,8.125
RA-1288,2024,0,AMETISTA,7.9208899585,9.002,7.9813664595,2.51,10.0,7.273333333,10.0,0,Feminino,7,2024,,7.1875
RA-1289,2024,0,AMETISTA,7.2171722223,7.002,9.4444444445,7.51,7.75,6.166666667,5.0,-1,Feminino,10,2024,,5.9375
RA-1290,2024,0,TOPAZIO,8.407200000000001,10.002,10.0,7.51,8.75,8.28,5.0,-1,Masculino,9,2024,,7.5
RA-1291,2024,0,TOPAZIO,8.079200000000002,9.502,9.5,7.51,8.25,7.89,5.0,-1,Masculino,9,2024,,7.5
RA-885,2024,0,TOPAZIO,8.2072,8.502,10.0,7.51,8.5,8.28,5.0,-1,Masculino,9,2023,,7.5
RA-1292,2024,0,AGATA,6.9031621211,7.502,4.7727272725,7.51,8.25,7.893333333,5.0,-1,Feminino,9,2024,,7.1875
RA-1293,2024,0,TOPAZIO,8.005023232300001,8.002,9.4949494945,7.51,8.5,8.336666667,5.0,-1,Feminino,9,2024,,6.875
RA-888,2024,0,TOPAZIO,8.1942,9.002,10.0,6.88,8.5,8.28,5.0,-1,Masculino,8,2023,,7.5
RA-1294,2024,0,AMETISTA,7.9493666666,9.502,10.0,7.51,7.75,7.553333333,5.0,-2,Masculino,10,2024,,6.875
RA-1009,2024,0,AGATA,6.395389393900001,8.002,6.8863636365000005,2.51,7.5,6.553333333,5.0,-1,Masculino,9,2023,,6.5625
RA-1013,2024,0,QUARTZO,5.7839559808,9.002,5.6937799039999994,2.51,7.75,4.72,5.0,-1,Masculino,8,2023,,5.0
RA-1295,2024,0,TOPAZIO,8.0617454545,10.002,9.5227272725,2.51,7.5,8.28,10.0,0,Feminino,8,2024,,7.5
RA-1296,2024,0,AMETISTA,7.0574222223000005,9.002,8.4444444445,2.51,6.5,8.336666667,5.0,-1,Feminino,9,2024,,7.5
RA-863,2024,0,QUARTZO,4.6684348484000004,8.502,3.159090909,2.51,5.5,4.333333333,5.0,-1,Masculino,8,2023,,4.6875
RA-1297,2024,0,AMETISTA,7.620247619000001,9.502,9.761904762,2.51,9.25,6.833333333,5.0,-1,Masculino,8,2024,,7.5
RA-1014,2024,0,AGATA,6.315972727300001,8.502,7.8863636365000005,2.51,5.25,7.0,5.0,-1,Feminino,8,2023,,6.875
RA-880,2024,0,AGATA,6.853080434800001,9.502,8.445652174,2.51,6.5,7.22,5.0,-1,Feminino,8,2023,,7.1875
RA-886,2024,0,TOPAZIO,8.419200000000002,9.502,10.0,8.13,8.75,8.28,5.0,-1,Feminino,8,2023,,7.5
RA-1298,2024,0,AMETISTA,7.577287995300001,9.502,6.643356643500001,7.51,6.75,7.393333333,10.0,0,Masculino,8,2024,,7.1875
RA-1299,2024,0,AMETISTA,7.069727777800001,8.502,7.638888889,7.51,6.5,7.11,5.0,-2,Masculino,10,2024,,7.1875
RA-904,2024,0,AMETISTA,7.6352,9.502,8.75,7.51,6.0,8.67,5.0,-1,Feminino,8,2023,,7.5
RA-1300,2024,0,AMETISTA,7.623866666600001,8.502,8.75,2.51,9.0,8.613333333,5.0,-1,Feminino,8,2024,,7.5
RA-1301,2024,0,QUARTZO,5.6345333333,9.502,2.9166666665000003,2.51,7.0,6.0,5.0,-1,Masculino,8,2024,,7.5
RA-1302,2024,0,QUARTZO,5.758866666800001,10.002,5.416666667,2.51,4.0,4.996666667,10.0,0,Masculino,8,2024,,6.25
RA-1303,2024,0,TOPAZIO,8.8352,10.002,10.0,2.51,10.0,9.17,10.0,0,Feminino,8,2024,,7.5
RA-1304,2024,0,AMETISTA,7.085119934500001,9.002,7.9575163395,8.135,6.0,6.493333333,5.0,-2,Feminino,10,2024,,7.8125
RA-1305,2024,0,AGATA,6.685221929800001,8.502,8.710526316,2.51,4.75,8.053333333,5.0,-1,Feminino,10,2024,,7.8125
RA-1306,2024,0,TOPAZIO,8.503033333400001,9.002,10.0,8.135,9.75,7.946666667,5.0,-1,Feminino,8,2024,,7.5
RA-702,2024,0,AMETISTA,7.665116666600001,9.002,9.75,2.51,9.25,7.163333333,5.0,-2,Feminino,10,2022,,7.8125
RA-725,2024,0,AMETISTA,7.0900771929,7.502,7.6710526315,7.51,7.25,6.773333333,5.0,-1,Masculino,10,2022,,7.5
RA-912,2024,0,AMETISTA,7.697103508700001,9.002,9.4736842105,7.51,7.25,6.943333333,5.0,-2,Feminino,10,2023,,8.125
RA-918,2024,0,QUARTZO,5.657357017600001,7.918,8.697368421,2.51,2.75,6.156666667,5.0,-1,Feminino,8,2023,,5.9375
RA-920,2024,0,AMETISTA,7.7494938597,9.502,7.6710526315,7.51,8.25,8.226666667,5.0,-1,Feminino,9,2023,,7.1875
RA-1307,2024,0,AGATA,6.5940333333000005,10.002,5.833333333500001,6.255,5.5,5.383333333,10.0,0,Masculino,8,2024,,6.25
RA-1308,2024,0,AGATA,6.876997101400001,10.002,7.445652174,7.51,6.0,5.933333333,5.0,-1,Feminino,9,2024,,7.5
RA-1309,2024,0,TOPAZIO,8.379199999899999,9.002,9.1666666665,7.51,7.5,8.223333333,10.0,0,Feminino,7,2024,,7.5
RA-1310,2024,0,TOPAZIO,8.3907833334,8.502,9.375,2.51,10.0,8.166666667,10.0,0,Feminino,7,2024,,7.8125
RA-1311,2024,0,AGATA,6.4118666668,9.002,9.166666667,2.51,0.0,8.386666667,10.0,0,Masculino,8,2024,,7.5
RA-1312,2024,0,AMETISTA,7.510200000000001,10.002,8.333333333,7.51,6.5,8.336666667,5.0,-1,Masculino,9,2024,,6.25
RA-1313,2024,0,TOPAZIO,8.0155333334,9.502,8.125,7.51,6.25,8.446666667,10.0,0,Masculino,8,2024,,7.5
RA-1314,2024,0,TOPAZIO,8.239799999999999,7.418,8.541666667,7.51,9.0,7.443333333,10.0,0,Feminino,7,2024,,7.5
RA-1315,2024,0,TOPAZIO,8.3510666667,6.834,8.3333333335,7.51,9.0,8.5,10.0,0,Masculino,7,2024,,7.5
RA-921,2024,0,AMETISTA,7.2838203209,8.502,8.6631016045,7.51,6.0,7.5,5.0,-1,Feminino,8,2023,,7.5
RA-1316,2024,0,AMETISTA,7.59291123,9.002,8.20855615,7.51,7.75,7.5,5.0,-1,Feminino,9,2024,,7.5
RA-1317,2024,0,AMETISTA,7.665638502700001,7.502,7.0721925135,7.51,10.0,7.5,5.0,-1,Feminino,9,2024,,7.5
RA-897,2024,0,QUARTZO,5.2212050505,7.002,2.7525252525,2.51,6.0,6.66,5.0,-1,Masculino,10,2023,,6.875
RA-908,2024,0,AGATA,6.764292246,8.502,8.14171123,7.51,4.75,6.83,5.0,-1,Feminino,9,2023,,7.1875
RA-916,2024,0,QUARTZO,5.5058531621,8.502,7.3320158105,2.51,2.75,6.16,5.0,-2,Feminino,10,2023,,6.5625
RA-924,2024,0,AGATA,6.4727360962,7.002,4.598930481,7.51,7.0,7.415,5.0,-1,Masculino,9,2023,,7.1875
RA-925,2024,0,AGATA,6.587019518800001,8.002,7.005347594,7.51,4.75,7.33,5.0,-1,Masculino,8,2023,,7.1875
RA-1008,2024,0,AGATA,6.8667414438000005,7.002,6.483957219,7.51,7.0,7.5,5.0,-1,Masculino,9,2023,,7.1875
RA-919,2024,0,QUARTZO,5.799702673800001,7.002,4.692513369,6.255,5.25,6.49,5.0,-2,Masculino,10,2023,,6.875
RA-1318,2024,0,AGATA,6.823383155100001,8.502,7.6871657755000005,7.51,5.0,7.33,5.0,-1,Feminino,8,2024,,7.1875
RA-1003,2024,0,AMETISTA,7.627588888900001,8.002,8.6944444445,7.51,8.25,7.5,5.0,-1,Masculino,9,2023,,6.875
RA-1004,2024,0,AMETISTA,7.801200000000001,9.502,9.25,7.51,7.5,7.5,5.0,-1,Feminino,9,2023,,7.5
RA-1006,2024,0,AMETISTA,7.040088888900001,8.502,8.4444444445,7.51,5.0,7.5,5.0,-1,Feminino,9,2023,,7.5
RA-1319,2024,0,AMETISTA,7.201526797300001,8.502,5.7516339865,7.51,8.5,7.5,5.0,-1,Masculino,9,2024,,7.5
RA-858,2024,0,AGATA,6.917866666700001,9.002,6.833333333500001,2.51,8.25,7.5,5.0,-1,Masculino,9,2022,,7.5
RA-905,2024,0,AGATA,6.3925823529,9.002,7.7794117645,7.51,3.0,6.99,5.0,-2,Masculino,10,2023,,6.875
RA-907,2024,0,AMETISTA,7.9400888889,9.002,8.9444444445,7.51,8.75,7.5,5.0,-1,Feminino,9,2023,,7.5
RA-1320,2024,0,AMETISTA,7.8845333333,9.002,9.1666666665,7.51,8.25,7.5,5.0,-1,Masculino,10,2024,,7.5
RA-909,2024,0,AMETISTA,7.722033333300001,10.002,8.1666666665,7.51,8.25,7.5,5.0,-2,Feminino,11,2023,,6.875
RA-729,2024,0,AGATA,6.684533333300001,8.002,8.4166666665,2.51,6.0,7.5,5.0,-1,Feminino,10,2022,,7.5
RA-1321,2024,0,AMETISTA,7.95295,9.002,8.875,6.885,8.75,5.915,10.0,0,Masculino,7,2024,,6.5625
RA-1322,2024,0,TOPAZIO,8.47795,9.502,9.0,7.51,7.5,8.165,10.0,0,Feminino,8,2024,,8.4375
RA-1323,2024,0,AMETISTA,7.487366666700001,10.002,9.0833333335,7.51,7.0,6.66,5.0,-1,Masculino,9,2024,,6.875
RA-1324,2024,0,TOPAZIO,8.332450000000001,10.002,10.0,7.51,8.5,8.0,5.0,-1,Masculino,9,2024,,7.8125
RA-931,2024,0,AMETISTA,7.075466666700001,7.918,8.5833333335,2.51,8.5,6.83,5.0,-1,Masculino,9,2023,,7.5
RA-1325,2024,0,TOPAZIO,8.9824954545,9.002,9.5227272725,7.51,10.0,7.915,10.0,0,Masculino,8,2024,,8.4375
RA-1326,2024,0,AMETISTA,7.6397833333000005,9.002,9.2916666665,7.51,4.5,7.245,10.0,0,Feminino,8,2024,,7.8125
RA-1327,2024,0,TOPAZIO,8.264116666700001,9.002,9.3333333335,7.51,7.5,7.325,10.0,0,Feminino,7,2024,,7.8125
RA-1328,2024,0,TOPAZIO,8.0588666667,8.502,8.2083333335,7.51,10.0,7.83,5.0,-1,Feminino,8,2024,,7.5
RA-1329,2024,0,AMETISTA,7.98945,9.502,10.0,7.51,6.5,6.66,10.0,0,Masculino,8,2024,,6.5625
RA-1330,2024,0,TOPAZIO,8.944616666700002,10.002,9.3333333335,7.51,9.5,7.915,10.0,0,Feminino,8,2024,,8.4375
RA-1331,2024,0,AMETISTA,7.8522833333,9.002,7.291666666499999,7.51,7.25,7.245,10.0,0,Feminino,7,2024,,8.4375
RA-944,2024,0,AMETISTA,7.8262,9.002,7.25,7.51,9.0,7.75,5.0,-2,Feminino,10,2023,,8.75
RA-1332,2024,0,TOPAZIO,8.1040529412,8.502,9.411764706,7.51,8.25,7.665,5.0,-2,Masculino,10,2024,,9.375
RA-754,2024,0,QUARTZO,5.6127,8.502,6.25,5.625,6.25,4.75,5.0,-2,Masculino,11,2022,,2.5
RA-1333,2024,0,TOPAZIO,8.213199999999999,7.502,10.0,6.255,9.25,7.75,5.0,-1,Masculino,9,2024,,9.375
RA-934,2024,0,TOPAZIO,8.338700000000001,9.502,9.75,7.51,8.5,7.75,5.0,-1,Feminino,9,2023,,9.375
RA-1334,2024,0,TOPAZIO,8.350200000000001,10.002,10.0,5.625,9.0,7.75,5.0,-1,Masculino,9,2024,,9.375
RA-941,2024,0,AMETISTA,7.746700000000001,8.002,9.25,5.01,8.75,7.665,5.0,-1,Feminino,9,2023,,8.125
RA-756,2024,0,AMETISTA,7.361700000000001,10.002,8.75,7.51,5.5,7.24,5.0,-2,Masculino,11,2022,,8.125
RA-1335,2024,0,TOPAZIO,8.3217,9.002,9.75,7.51,8.75,7.665,5.0,-2,Masculino,10,2024,,9.375
RA-773,2024,0,AGATA,6.566200000000001,10.002,8.75,2.51,5.0,6.575,5.0,-2,Feminino,10,2022,,7.5
RA-938,2024,0,TOPAZIO,8.0056026915,9.502,9.544513457499999,7.51,7.75,7.665,5.0,-1,Masculino,10,2023,,8.125
